Item_Identifier,level_1,Item_Weight
FDU60,0,20.0
FDU60,1,20.0
FDU60,2,20.0
FDU60,3,20.0
FDU60,4,20.0
FDU60,5,
FDU60,6,20.0
FDU60,7,20.0
FDU60,8,20.0
FDV01,0,
FDV01,1,19.2
FDV01,2,
FDV01,3,19.2
FDV01,4,19.2
FDV01,5,19.2
FDV01,6,19.2
FDV01,7,19.2
FDV01,8,19.2
FDV01,9,19.2
FDV02,0,16.75
FDV02,1,
FDV02,2,16.75
FDV02,3,16.75
FDV02,4,16.75
FDV02,5,16.75
FDV02,6,16.75
FDV02,7,16.75
FDV03,0,17.6
FDV03,1,
FDV03,2,17.6
FDV03,3,17.6
FDV03,4,17.6
FDV03,5,17.6
FDV03,6,17.6
FDV03,7,17.6
FDV03,8,17.6
FDV04,0,7.825
FDV04,1,7.825
FDV04,2,7.825
FDV04,3,7.825
FDV04,4,7.825
FDV04,5,7.825
FDV04,6,
FDV04,7,7.825
FDV04,8,7.825
FDV07,0,9.5
FDV07,1,9.5
FDV07,2,
FDV07,3,9.5
FDV07,4,9.5
FDV07,5,9.5
FDV07,6,9.5
FDV07,7,9.5
FDV08,0,7.35
FDV08,1,
FDV08,2,7.35
FDV08,3,7.35
FDV08,4,7.35
FDV08,5,
FDV08,6,7.35
FDV08,7,7.35
FDV08,8,7.35
FDV09,0,
FDV09,1,12.1
FDV09,2,12.1
FDV09,3,12.1
FDV09,4,12.1
FDV09,5,12.1
FDV09,6,12.1
FDV09,7,12.1
FDV09,8,12.1
FDV09,9,
FDV10,0,7.645
FDV10,1,7.645
FDV10,2,7.645
FDV10,3,7.645
FDV10,4,
FDV10,5,7.645
FDV10,6,7.645
FDV10,7,
FDV10,8,7.645
FDV10,9,7.645
FDV11,0,9.1
FDV11,1,9.1
FDV11,2,9.1
FDV11,3,9.1
FDV11,4,9.1
FDV11,5,9.1
FDV11,6,9.1
FDV11,7,
FDV12,0,16.7
FDV12,1,16.7
FDV12,2,16.7
FDV12,3,16.7
FDV12,4,16.7
FDV12,5,16.7
FDV12,6,
FDV12,7,16.7
FDV12,8,
FDV12,9,16.7
FDV13,0,
FDV13,1,17.35
FDV13,2,17.35
FDV13,3,17.35
FDV13,4,17.35
FDV13,5,17.35
FDV13,6,17.35
FDV13,7,17.35
FDV14,0,19.85
FDV14,1,19.85
FDV14,2,19.85
FDV14,3,19.85
FDV14,4,19.85
FDV14,5,19.85
FDV14,6,
FDV14,7,19.85
FDV14,8,
FDV15,0,10.3
FDV15,1,
FDV15,2,10.3
FDV15,3,
FDV15,4,10.3
FDV15,5,10.3
FDV15,6,10.3
FDV15,7,10.3
FDV15,8,10.3
FDV16,0,7.75
FDV16,1,7.75
FDV16,2,7.75
FDV16,3,7.75
FDV16,4,7.75
FDV16,5,
FDV16,6,7.75
FDV16,7,
FDV16,8,7.75
FDV19,0,14.85
FDV19,1,14.85
FDV19,2,
FDV19,3,14.85
FDV19,4,14.85
FDV19,5,14.85
FDV19,6,14.85
FDV19,7,
FDV19,8,14.85
FDV19,9,14.85
FDV20,0,
FDV20,1,
FDV20,2,20.2
FDV20,3,20.2
FDV20,4,20.2
FDV20,5,20.2
FDV20,6,20.2
FDV20,7,20.2
FDV20,8,20.2
FDV20,9,20.2
FDV21,0,
FDV21,1,11.5
FDV21,2,11.5
FDV21,3,11.5
FDV21,4,
FDV21,5,11.5
FDV21,6,11.5
FDV21,7,11.5
FDV21,8,11.5
FDV21,9,11.5
FDV22,0,14.85
FDV22,1,14.85
FDV22,2,14.85
FDV22,3,14.85
FDV22,4,14.85
FDV22,5,14.85
FDV22,6,14.85
FDV22,7,14.85
FDV22,8,
FDV23,0,11.0
FDV23,1,
FDV23,2,
FDV23,3,11.0
FDV23,4,11.0
FDV23,5,11.0
FDV23,6,11.0
FDV23,7,11.0
FDV23,8,11.0
FDV23,9,11.0
FDV24,0,5.635
FDV24,1,5.635
FDV24,2,5.635
FDV24,3,5.635
FDV24,4,5.635
FDV24,5,5.635
FDV24,6,5.635
FDV24,7,
FDV24,8,5.635
FDV25,0,5.905
FDV25,1,5.905
FDV25,2,5.905
FDV25,3,5.905
FDV25,4,
FDV25,5,5.905
FDV25,6,5.905
FDV25,7,5.905
FDV25,8,
FDV26,0,20.25
FDV26,1,
FDV26,2,20.25
FDV26,3,20.25
FDV26,4,20.25
FDV26,5,20.25
FDV26,6,
FDV26,7,20.25
FDV26,8,20.25
FDV27,0,7.97
FDV27,1,
FDV27,2,7.97
FDV27,3,
FDV27,4,7.97
FDV27,5,7.97
FDV27,6,7.97
FDV27,7,7.97
FDV28,0,16.1
FDV28,1,16.1
FDV28,2,16.1
FDV28,3,16.1
FDV28,4,16.1
FDV28,5,
FDV28,6,16.1
FDV28,7,
FDV28,8,16.1
FDV28,9,16.1
FDV31,0,9.8
FDV31,1,9.8
FDV31,2,9.8
FDV31,3,
FDV31,4,9.8
FDV31,5,9.8
FDV31,6,9.8
FDV31,7,9.8
FDV31,8,9.8
FDV32,0,7.785
FDV32,1,7.785
FDV32,2,
FDV32,3,7.785
FDV32,4,7.785
FDV32,5,7.785
FDV32,6,7.785
FDV32,7,7.785
FDV32,8,
FDV33,0,9.6
FDV33,1,9.6
FDV33,2,9.6
FDV33,3,9.6
FDV33,4,9.6
FDV33,5,9.6
FDV33,6,9.6
FDV33,7,
FDV34,0,10.695
FDV34,1,10.695
FDV34,2,10.695
FDV34,3,10.695
FDV34,4,10.695
FDV34,5,10.695
FDV34,6,
FDV34,7,10.695
FDV34,8,10.695
FDV35,0,19.5
FDV35,1,19.5
FDV35,2,19.5
FDV35,3,19.5
FDV35,4,
FDV35,5,19.5
FDV35,6,
FDV35,7,19.5
FDV35,8,19.5
FDV36,0,18.7
FDV36,1,18.7
FDV36,2,18.7
FDV36,3,
FDV36,4,
FDV36,5,18.7
FDV36,6,18.7
FDV36,7,18.7
FDV36,8,18.7
FDV36,9,18.7
FDV37,0,
FDV37,1,13.0
FDV37,2,13.0
FDV37,3,13.0
FDV37,4,13.0
FDV37,5,13.0
FDV37,6,13.0
FDV37,7,13.0
FDV37,8,13.0
FDV38,0,19.25
FDV38,1,19.25
FDV38,2,
FDV38,3,19.25
FDV38,4,19.25
FDV38,5,19.25
FDV38,6,19.25
FDV38,7,
FDV38,8,19.25
FDV38,9,19.25
FDV39,0,11.3
FDV39,1,11.3
FDV39,2,11.3
FDV39,3,11.3
FDV39,4,11.3
FDV39,5,
FDV39,6,11.3
FDV39,7,11.3
FDV39,8,
FDV40,0,17.35
FDV40,1,17.35
FDV40,2,17.35
FDV40,3,17.35
FDV40,4,17.35
FDV40,5,17.35
FDV40,6,
FDV40,7,17.35
FDV40,8,17.35
FDV43,0,16.0
FDV43,1,
FDV43,2,16.0
FDV43,3,
FDV43,4,16.0
FDV43,5,16.0
FDV43,6,16.0
FDV43,7,16.0
FDV43,8,16.0
FDV44,0,8.365
FDV44,1,8.365
FDV44,2,8.365
FDV44,3,8.365
FDV44,4,8.365
FDV44,5,8.365
FDV44,6,
FDV44,7,8.365
FDV45,0,16.75
FDV45,1,16.75
FDV45,2,16.75
FDV45,3,
FDV45,4,16.75
FDV45,5,
FDV45,6,16.75
FDV45,7,16.75
FDV45,8,16.75
FDV46,0,18.2
FDV46,1,
FDV46,2,18.2
FDV46,3,18.2
FDV46,4,18.2
FDV46,5,18.2
FDV46,6,18.2
FDV46,7,
FDV46,8,18.2
FDV47,0,17.1
FDV47,1,17.1
FDV47,2,17.1
FDV47,3,
FDV47,4,17.1
FDV47,5,17.1
FDV47,6,17.1
FDV47,7,
FDV47,8,17.1
FDV48,0,9.195
FDV48,1,9.195
FDV48,2,9.195
FDV48,3,9.195
FDV48,4,
FDV48,5,9.195
FDV48,6,9.195
FDV48,7,9.195
FDV48,8,9.195
FDV49,0,10.0
FDV49,1,10.0
FDV49,2,10.0
FDV49,3,10.0
FDV49,4,
FDV49,5,10.0
FDV49,6,10.0
FDV49,7,
FDV49,8,10.0
FDV50,0,14.3
FDV50,1,14.3
FDV50,2,14.3
FDV50,3,14.3
FDV50,4,14.3
FDV50,5,14.3
FDV50,6,
FDV50,7,14.3
FDV50,8,14.3
FDV51,0,16.35
FDV51,1,16.35
FDV51,2,
FDV51,3,16.35
FDV51,4,16.35
FDV51,5,16.35
FDV51,6,16.35
FDV51,7,16.35
FDV51,8,16.35
FDV52,0,20.7
FDV52,1,20.7
FDV52,2,20.7
FDV52,3,20.7
FDV52,4,20.7
FDV52,5,20.7
FDV52,6,20.7
FDV52,7,
FDV52,8,
FDV52,9,20.7
FDV55,0,17.75
FDV55,1,
FDV55,2,17.75
FDV55,3,17.75
FDV55,4,17.75
FDV55,5,17.75
FDV55,6,17.75
FDV55,7,17.75
FDV56,0,
FDV56,1,16.1
FDV56,2,16.1
FDV56,3,16.1
FDV56,4,16.1
FDV56,5,16.1
FDV56,6,16.1
FDV56,7,16.1
FDV56,8,16.1
FDV57,0,15.25
FDV57,1,
FDV57,2,15.25
FDV57,3,15.25
FDV57,4,15.25
FDV57,5,15.25
FDV57,6,15.25
FDV57,7,15.25
FDV58,0,20.85
FDV58,1,20.85
FDV58,2,20.85
FDV58,3,20.85
FDV58,4,20.85
FDV58,5,20.85
FDV58,6,
FDV58,7,20.85
FDV58,8,20.85
FDV59,0,13.35
FDV59,1,13.35
FDV59,2,13.35
FDV59,3,13.35
FDV59,4,13.35
FDV59,5,13.35
FDV59,6,
FDV59,7,13.35
FDV59,8,13.35
FDV60,0,
FDV60,1,20.2
FDV60,2,20.2
FDV60,3,20.2
FDV60,4,20.2
FDV60,5,20.2
FDV60,6,20.2
FDV60,7,
FDV60,8,20.2
FDV60,9,20.2
FDW01,0,
FDW01,1,14.5
FDW01,2,
FDW01,3,14.5
FDW01,4,14.5
FDW01,5,14.5
FDW01,6,14.5
FDW01,7,14.5
FDW01,8,14.5
FDW01,9,14.5
FDW02,0,4.805
FDW02,1,
FDW02,2,
FDW02,3,4.805
FDW02,4,4.805
FDW02,5,4.805
FDW02,6,4.805
FDW02,7,4.805
FDW02,8,4.805
FDW03,0,5.63
FDW03,1,5.63
FDW03,2,5.63
FDW03,3,5.63
FDW03,4,5.63
FDW03,5,5.63
FDW03,6,5.63
FDW03,7,5.63
FDW03,8,
FDW03,9,
FDW04,0,8.985
FDW04,1,
FDW04,2,8.985
FDW04,3,8.985
FDW04,4,8.985
FDW04,5,8.985
FDW04,6,8.985
FDW04,7,8.985
FDW07,0,18.0
FDW07,1,18.0
FDW07,2,18.0
FDW07,3,18.0
FDW07,4,18.0
FDW07,5,18.0
FDW07,6,
FDW07,7,18.0
FDW07,8,18.0
FDW08,0,
FDW08,1,12.1
FDW08,2,12.1
FDW08,3,12.1
FDW08,4,12.1
FDW08,5,12.1
FDW08,6,12.1
FDW08,7,12.1
FDW09,0,13.65
FDW09,1,13.65
FDW09,2,
FDW09,3,13.65
FDW09,4,13.65
FDW09,5,13.65
FDW09,6,13.65
FDW09,7,13.65
FDW09,8,13.65
FDW10,0,21.2
FDW10,1,21.2
FDW10,2,
FDW10,3,21.2
FDW10,4,21.2
FDW10,5,
FDW10,6,21.2
FDW10,7,21.2
FDW10,8,21.2
FDW10,9,21.2
FDW11,0,12.6
FDW11,1,12.6
FDW11,2,12.6
FDW11,3,
FDW11,4,12.6
FDW11,5,12.6
FDW11,6,12.6
FDW11,7,12.6
FDW11,8,12.6
FDW12,0,
FDW12,1,8.315
FDW12,2,8.315
FDW12,3,8.315
FDW12,4,8.315
FDW12,5,8.315
FDW12,6,8.315
FDW12,7,8.315
FDW12,8,
FDW12,9,8.315
FDW13,0,8.5
FDW13,1,8.5
FDW13,2,8.5
FDW13,3,
FDW13,4,8.5
FDW13,5,8.5
FDW13,6,8.5
FDW13,7,8.5
FDW13,8,
FDW13,9,8.5
FDW14,0,8.3
FDW14,1,8.3
FDW14,2,8.3
FDW14,3,8.3
FDW14,4,8.3
FDW14,5,8.3
FDW14,6,8.3
FDW14,7,8.3
FDW14,8,
FDW15,0,15.35
FDW15,1,
FDW15,2,15.35
FDW15,3,15.35
FDW15,4,15.35
FDW15,5,15.35
FDW15,6,15.35
FDW15,7,
FDW15,8,15.35
FDW15,9,15.35
FDW16,0,17.35
FDW16,1,17.35
FDW16,2,
FDW16,3,17.35
FDW16,4,17.35
FDW16,5,17.35
FDW16,6,17.35
FDW16,7,17.35
FDW16,8,
FDW16,9,17.35
FDW19,0,12.35
FDW19,1,12.35
FDW19,2,12.35
FDW19,3,12.35
FDW19,4,12.35
FDW19,5,12.35
FDW19,6,
FDW19,7,12.35
FDW19,8,12.35
FDW19,9,
FDW20,0,20.75
FDW20,1,20.75
FDW20,2,
FDW20,3,20.75
FDW20,4,20.75
FDW20,5,20.75
FDW20,6,20.75
FDW20,7,20.75
FDW20,8,20.75
FDW21,0,
FDW21,1,5.34
FDW21,2,5.34
FDW21,3,5.34
FDW21,4,5.34
FDW21,5,5.34
FDW21,6,5.34
FDW21,7,5.34
FDW21,8,5.34
FDW22,0,9.695
FDW22,1,
FDW22,2,9.695
FDW22,3,9.695
FDW22,4,9.695
FDW22,5,9.695
FDW22,6,9.695
FDW22,7,9.695
FDW23,0,
FDW23,1,5.765
FDW23,2,5.765
FDW23,3,5.765
FDW23,4,5.765
FDW23,5,5.765
FDW23,6,5.765
FDW23,7,
FDW23,8,5.765
FDW24,0,
FDW24,1,6.8
FDW24,2,6.8
FDW24,3,6.8
FDW24,4,6.8
FDW24,5,6.8
FDW24,6,6.8
FDW24,7,
FDW24,8,6.8
FDW24,9,6.8
FDW25,0,5.175
FDW25,1,
FDW25,2,5.175
FDW25,3,5.175
FDW25,4,5.175
FDW25,5,5.175
FDW25,6,5.175
FDW25,7,5.175
FDW25,8,5.175
FDW26,0,
FDW26,1,11.8
FDW26,2,11.8
FDW26,3,11.8
FDW26,4,11.8
FDW26,5,
FDW26,6,11.8
FDW26,7,11.8
FDW26,8,11.8
FDW26,9,11.8
FDW27,0,
FDW27,1,5.86
FDW27,2,
FDW27,3,5.86
FDW27,4,5.86
FDW27,5,5.86
FDW27,6,5.86
FDW27,7,5.86
FDW27,8,5.86
FDW28,0,18.25
FDW28,1,18.25
FDW28,2,18.25
FDW28,3,18.25
FDW28,4,18.25
FDW28,5,18.25
FDW28,6,
FDW28,7,18.25
FDW28,8,18.25
FDW31,0,11.35
FDW31,1,11.35
FDW31,2,
FDW31,3,11.35
FDW31,4,11.35
FDW31,5,11.35
FDW31,6,11.35
FDW31,7,11.35
FDW32,0,
FDW32,1,18.35
FDW32,2,18.35
FDW32,3,18.35
FDW32,4,18.35
FDW32,5,18.35
FDW32,6,18.35
FDW32,7,18.35
FDW32,8,18.35
FDW32,9,
FDW33,0,9.395
FDW33,1,9.395
FDW33,2,9.395
FDW33,3,9.395
FDW33,4,9.395
FDW33,5,9.395
FDW33,6,9.395
FDW33,7,9.395
FDW33,8,
FDW34,0,
FDW34,1,9.6
FDW34,2,
FDW34,3,9.6
FDW34,4,9.6
FDW34,5,9.6
FDW34,6,9.6
FDW34,7,9.6
FDW34,8,9.6
FDW34,9,9.6
FDW35,0,
FDW35,1,10.6
FDW35,2,10.6
FDW35,3,10.6
FDW35,4,10.6
FDW35,5,10.6
FDW35,6,10.6
FDW35,7,
FDW35,8,10.6
FDW36,0,
FDW36,1,
FDW36,2,11.15
FDW36,3,11.15
FDW36,4,11.15
FDW36,5,11.15
FDW36,6,11.15
FDW36,7,11.15
FDW36,8,11.15
FDW37,0,
FDW37,1,19.2
FDW37,2,19.2
FDW37,3,19.2
FDW37,4,19.2
FDW37,5,19.2
FDW37,6,19.2
FDW37,7,19.2
FDW38,0,
FDW38,1,5.325
FDW38,2,
FDW38,3,5.325
FDW38,4,5.325
FDW38,5,5.325
FDW38,6,5.325
FDW38,7,5.325
FDW38,8,5.325
FDW38,9,5.325
FDW39,0,
FDW39,1,
FDW39,2,6.69
FDW39,3,6.69
FDW39,4,6.69
FDW39,5,6.69
FDW39,6,6.69
FDW39,7,6.69
FDW39,8,6.69
FDW39,9,6.69
FDW40,0,14.0
FDW40,1,14.0
FDW40,2,14.0
FDW40,3,14.0
FDW40,4,14.0
FDW40,5,14.0
FDW40,6,14.0
FDW40,7,14.0
FDW40,8,
FDW40,9,
FDW43,0,20.1
FDW43,1,20.1
FDW43,2,20.1
FDW43,3,20.1
FDW43,4,
FDW43,5,20.1
FDW43,6,20.1
FDW43,7,20.1
FDW43,8,
FDW44,0,9.5
FDW44,1,9.5
FDW44,2,9.5
FDW44,3,9.5
FDW44,4,9.5
FDW44,5,9.5
FDW44,6,9.5
FDW44,7,9.5
FDW44,8,
FDW45,0,
FDW45,1,18.0
FDW45,2,18.0
FDW45,3,18.0
FDW45,4,18.0
FDW45,5,18.0
FDW45,6,18.0
FDW45,7,18.0
FDW45,8,18.0
FDW46,0,13.0
FDW46,1,13.0
FDW46,2,13.0
FDW46,3,13.0
FDW46,4,
FDW46,5,13.0
FDW46,6,
FDW46,7,13.0
FDW46,8,13.0
FDW47,0,15.0
FDW47,1,15.0
FDW47,2,15.0
FDW47,3,15.0
FDW47,4,15.0
FDW47,5,
FDW47,6,15.0
FDW47,7,15.0
FDW47,8,15.0
FDW47,9,
FDW48,0,18.0
FDW48,1,
FDW48,2,18.0
FDW48,3,18.0
FDW48,4,
FDW48,5,18.0
FDW48,6,18.0
FDW48,7,18.0
FDW48,8,18.0
FDW49,0,19.5
FDW49,1,19.5
FDW49,2,19.5
FDW49,3,19.5
FDW49,4,
FDW49,5,
FDW49,6,19.5
FDW49,7,19.5
FDW49,8,19.5
FDW49,9,19.5
FDW50,0,
FDW50,1,13.1
FDW50,2,13.1
FDW50,3,13.1
FDW50,4,13.1
FDW50,5,13.1
FDW50,6,13.1
FDW50,7,
FDW50,8,13.1
FDW51,0,6.155
FDW51,1,6.155
FDW51,2,6.155
FDW51,3,
FDW51,4,6.155
FDW51,5,6.155
FDW51,6,6.155
FDW51,7,6.155
FDW51,8,6.155
FDW52,0,14.0
FDW52,1,14.0
FDW52,2,
FDW52,3,14.0
FDW52,4,14.0
FDW52,5,14.0
FDW52,6,14.0
FDW52,7,14.0
FDW55,0,
FDW55,1,12.6
FDW55,2,12.6
FDW55,3,12.6
FDW55,4,12.6
FDW55,5,12.6
FDW55,6,12.6
FDW55,7,12.6
FDW55,8,12.6
FDW56,0,7.68
FDW56,1,
FDW56,2,7.68
FDW56,3,7.68
FDW56,4,7.68
FDW56,5,7.68
FDW56,6,7.68
FDW56,7,7.68
FDW56,8,7.68
FDW56,9,
FDW57,0,8.31
FDW57,1,8.31
FDW57,2,8.31
FDW57,3,8.31
FDW57,4,8.31
FDW57,5,8.31
FDW57,6,8.31
FDW57,7,
FDW58,0,20.75
FDW58,1,20.75
FDW58,2,20.75
FDW58,3,20.75
FDW58,4,20.75
FDW58,5,20.75
FDW58,6,20.75
FDW58,7,
FDW58,8,
FDW59,0,
FDW59,1,13.15
FDW59,2,13.15
FDW59,3,13.15
FDW59,4,13.15
FDW59,5,13.15
FDW59,6,13.15
FDW59,7,
FDW59,8,13.15
FDW60,0,5.44
FDW60,1,5.44
FDW60,2,
FDW60,3,5.44
FDW60,4,5.44
FDW60,5,5.44
FDW60,6,5.44
FDW60,7,5.44
FDX01,0,10.1
FDX01,1,10.1
FDX01,2,
FDX01,3,10.1
FDX01,4,10.1
FDX01,5,10.1
FDX01,6,10.1
FDX01,7,10.1
FDX01,8,10.1
FDX02,0,16.0
FDX02,1,16.0
FDX02,2,16.0
FDX02,3,16.0
FDX02,4,
FDX02,5,16.0
FDX02,6,16.0
FDX02,7,16.0
FDX03,0,
FDX03,1,15.85
FDX03,2,15.85
FDX03,3,
FDX03,4,15.85
FDX03,5,15.85
FDX03,6,15.85
FDX03,7,15.85
FDX03,8,15.85
FDX03,9,15.85
FDX04,0,19.6
FDX04,1,19.6
FDX04,2,19.6
FDX04,3,19.6
FDX04,4,
FDX04,5,19.6
FDX04,6,19.6
FDX04,7,
FDX04,8,19.6
FDX07,0,19.2
FDX07,1,19.2
FDX07,2,19.2
FDX07,3,19.2
FDX07,4,19.2
FDX07,5,
FDX07,6,19.2
FDX07,7,19.2
FDX07,8,19.2
FDX08,0,12.85
FDX08,1,12.85
FDX08,2,12.85
FDX08,3,12.85
FDX08,4,
FDX08,5,12.85
FDX08,6,
FDX08,7,12.85
FDX08,8,12.85
FDX08,9,12.85
FDX09,0,9.0
FDX09,1,
FDX09,2,9.0
FDX09,3,9.0
FDX09,4,9.0
FDX09,5,
FDX09,6,9.0
FDX09,7,9.0
FDX09,8,9.0
FDX09,9,9.0
FDX10,0,
FDX10,1,6.385
FDX10,2,6.385
FDX10,3,6.385
FDX10,4,6.385
FDX10,5,6.385
FDX10,6,6.385
FDX10,7,
FDX10,8,6.385
FDX11,0,16.0
FDX11,1,16.0
FDX11,2,16.0
FDX11,3,16.0
FDX11,4,16.0
FDX11,5,16.0
FDX11,6,
FDX11,7,16.0
FDX12,0,18.2
FDX12,1,18.2
FDX12,2,18.2
FDX12,3,18.2
FDX12,4,18.2
FDX12,5,18.2
FDX12,6,18.2
FDX12,7,18.2
FDX12,8,
FDX13,0,7.725
FDX13,1,7.725
FDX13,2,7.725
FDX13,3,
FDX13,4,7.725
FDX13,5,
FDX13,6,7.725
FDX13,7,7.725
FDX13,8,7.725
FDX13,9,7.725
FDX14,0,
FDX14,1,13.1
FDX14,2,13.1
FDX14,3,13.1
FDX14,4,13.1
FDX14,5,13.1
FDX14,6,
FDX14,7,13.1
FDX14,8,13.1
FDX15,0,17.2
FDX15,1,17.2
FDX15,2,17.2
FDX15,3,
FDX15,4,17.2
FDX15,5,17.2
FDX15,6,17.2
FDX15,7,17.2
FDX16,0,17.85
FDX16,1,17.85
FDX16,2,17.85
FDX16,3,17.85
FDX16,4,17.85
FDX16,5,17.85
FDX16,6,17.85
FDX16,7,
FDX16,8,17.85
FDX19,0,19.1
FDX19,1,19.1
FDX19,2,19.1
FDX19,3,19.1
FDX19,4,19.1
FDX19,5,19.1
FDX19,6,19.1
FDX19,7,
FDX19,8,19.1
FDX20,0,7.365
FDX20,1,7.365
FDX20,2,7.365
FDX20,3,7.365
FDX20,4,7.365
FDX20,5,7.365
FDX20,6,
FDX20,7,7.365
FDX20,8,
FDX21,0,
FDX21,1,7.05
FDX21,2,
FDX21,3,7.05
FDX21,4,7.05
FDX21,5,7.05
FDX21,6,7.05
FDX21,7,7.05
FDX21,8,7.05
FDX21,9,7.05
FDX22,0,6.785
FDX22,1,6.785
FDX22,2,
FDX22,3,6.785
FDX22,4,6.785
FDX22,5,6.785
FDX22,6,6.785
FDX22,7,6.785
FDX22,8,
FDX22,9,6.785
FDX23,0,6.445
FDX23,1,6.445
FDX23,2,6.445
FDX23,3,6.445
FDX23,4,6.445
FDX23,5,6.445
FDX23,6,6.445
FDX23,7,
FDX23,8,6.445
FDX24,0,8.355
FDX24,1,8.355
FDX24,2,8.355
FDX24,3,
FDX24,4,
FDX24,5,8.355
FDX24,6,8.355
FDX24,7,8.355
FDX24,8,8.355
FDX24,9,8.355
FDX25,0,
FDX25,1,16.7
FDX25,2,16.7
FDX25,3,16.7
FDX25,4,16.7
FDX25,5,16.7
FDX25,6,16.7
FDX25,7,16.7
FDX26,0,
FDX26,1,17.7
FDX26,2,17.7
FDX26,3,17.7
FDX26,4,17.7
FDX26,5,
FDX26,6,17.7
FDX26,7,17.7
FDX26,8,17.7
FDX26,9,17.7
FDX27,0,20.7
FDX27,1,20.7
FDX27,2,20.7
FDX27,3,20.7
FDX27,4,20.7
FDX27,5,20.7
FDX27,6,
FDX27,7,20.7
FDX27,8,20.7
FDX28,0,
FDX28,1,6.325
FDX28,2,6.325
FDX28,3,6.325
FDX28,4,6.325
FDX28,5,6.325
FDX28,6,6.325
FDX28,7,6.325
FDX28,8,6.325
FDX31,0,
FDX31,1,20.35
FDX31,2,20.35
FDX31,3,20.35
FDX31,4,20.35
FDX31,5,20.35
FDX31,6,20.35
FDX31,7,20.35
FDX31,8,
FDX31,9,20.35
FDX32,0,15.1
FDX32,1,15.1
FDX32,2,15.1
FDX32,3,15.1
FDX32,4,15.1
FDX32,5,15.1
FDX32,6,
FDX32,7,15.1
FDX32,8,15.1
FDX32,9,
FDX33,0,9.195
FDX33,1,
FDX33,2,9.195
FDX33,3,9.195
FDX33,4,9.195
FDX33,5,9.195
FDX33,6,9.195
FDX33,7,9.195
FDX34,0,
FDX34,1,6.195
FDX34,2,6.195
FDX34,3,6.195
FDX34,4,6.195
FDX34,5,6.195
FDX34,6,6.195
FDX34,7,6.195
FDX35,0,5.035
FDX35,1,
FDX35,2,5.035
FDX35,3,5.035
FDX35,4,5.035
FDX35,5,5.035
FDX35,6,
FDX35,7,5.035
FDX35,8,5.035
FDX35,9,5.035
FDX36,0,9.695
FDX36,1,9.695
FDX36,2,9.695
FDX36,3,9.695
FDX36,4,9.695
FDX36,5,9.695
FDX36,6,
FDX36,7,
FDX36,8,9.695
FDX36,9,9.695
FDX37,0,16.2
FDX37,1,16.2
FDX37,2,16.2
FDX37,3,
FDX37,4,16.2
FDX37,5,16.2
FDX37,6,16.2
FDX37,7,16.2
FDX37,8,16.2
FDX38,0,10.5
FDX38,1,10.5
FDX38,2,
FDX38,3,10.5
FDX38,4,10.5
FDX38,5,10.5
FDX38,6,10.5
FDX38,7,
FDX38,8,10.5
FDX38,9,10.5
FDX39,0,14.3
FDX39,1,14.3
FDX39,2,14.3
FDX39,3,
FDX39,4,14.3
FDX39,5,14.3
FDX39,6,14.3
FDX39,7,14.3
FDX39,8,14.3
FDX40,0,12.85
FDX40,1,12.85
FDX40,2,12.85
FDX40,3,12.85
FDX40,4,12.85
FDX40,5,12.85
FDX40,6,
FDX40,7,
FDX40,8,12.85
FDX40,9,12.85
FDX43,0,5.655
FDX43,1,5.655
FDX43,2,5.655
FDX43,3,5.655
FDX43,4,5.655
FDX43,5,5.655
FDX43,6,5.655
FDX43,7,
FDX43,8,
FDX43,9,5.655
FDX44,0,9.3
FDX44,1,9.3
FDX44,2,9.3
FDX44,3,9.3
FDX44,4,9.3
FDX44,5,
FDX44,6,9.3
FDX44,7,9.3
FDX44,8,
FDX45,0,16.75
FDX45,1,16.75
FDX45,2,16.75
FDX45,3,16.75
FDX45,4,
FDX45,5,16.75
FDX45,6,16.75
FDX45,7,
FDX45,8,16.75
FDX46,0,12.3
FDX46,1,12.3
FDX46,2,12.3
FDX46,3,12.3
FDX46,4,12.3
FDX46,5,
FDX46,6,12.3
FDX46,7,
FDX46,8,12.3
FDX46,9,12.3
FDX47,0,6.55
FDX47,1,
FDX47,2,6.55
FDX47,3,
FDX47,4,6.55
FDX47,5,6.55
FDX47,6,6.55
FDX47,7,6.55
FDX47,8,6.55
FDX47,9,6.55
FDX48,0,17.75
FDX48,1,17.75
FDX48,2,
FDX48,3,17.75
FDX48,4,
FDX48,5,17.75
FDX48,6,17.75
FDX48,7,17.75
FDX48,8,17.75
FDX48,9,17.75
FDX49,0,
FDX49,1,4.615
FDX49,2,4.615
FDX49,3,4.615
FDX49,4,4.615
FDX49,5,4.615
FDX49,6,4.615
FDX50,0,20.1
FDX50,1,20.1
FDX50,2,20.1
FDX50,3,20.1
FDX50,4,20.1
FDX50,5,20.1
FDX50,6,
FDX50,7,20.1
FDX50,8,
FDX50,9,20.1
FDX51,0,9.5
FDX51,1,9.5
FDX51,2,9.5
FDX51,3,9.5
FDX51,4,9.5
FDX51,5,9.5
FDX51,6,9.5
FDX51,7,9.5
FDX51,8,
FDX52,0,11.5
FDX52,1,11.5
FDX52,2,11.5
FDX52,3,
FDX52,4,11.5
FDX52,5,11.5
FDX52,6,11.5
FDX52,7,
FDX52,8,11.5
FDX55,0,15.1
FDX55,1,15.1
FDX55,2,15.1
